,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
4779,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,71,13,38,30,3,0,71,0,0,0,0,0,38,173,86,0,1,0,1,0,41,0,es ESP,DF,Mallorca,La Liga,21,2003,2,169,85,4.9,1.9,2,85,1,0,0,15,0.50,0,1,-1,-0.53,-0.31,1.1,2.9,-1.8,-0.94,-0.76,es ESP,DF,Girona,La Liga,34,1989,27.0,4,0,0,12,15,1,3,14,24,0,1,0,95,30,29,50.8
4780,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,71,13,38,30,3,0,71,0,0,0,0,0,38,173,86,0,1,0,1,0,41,0,es ESP,DF,Girona,La Liga,34,1989,29,"2,429",84,71.0,27.0,27,88,23,2,30,9,1.24,34,37,-3,-0.11,+1.07,31.7,33.9,-2.2,-0.08,+0.44,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0,0,0,0,0,0,1,2,0,0,0,2,2,5,28.6
4781,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,71,13,38,30,3,0,71,0,0,0,0,0,38,173,86,0,1,0,1,0,41,0,es ESP,DF,Girona,La Liga,34,1989,29,"2,429",84,71.0,27.0,27,88,23,2,30,9,1.24,34,37,-3,-0.11,+1.07,31.7,33.9,-2.2,-0.08,+0.44,es ESP,DF,Girona,La Liga,34,1989,27.0,4,0,0,12,15,1,3,14,24,0,1,0,95,30,29,50.8
4782,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0,es ESP,DF,Girona,La Liga,34,1989,27.0,2263,259,1059,1133,76,17,2263,9,6,66.7,2,22.2,1405,8124,4714,17,20,0,11,7,1698,7,es ESP,DF,Mallorca,La Liga,21,2003,2,169,85,4.9,1.9,2,85,1,0,0,15,0.50,0,1,-1,-0.53,-0.31,1.1,2.9,-1.8,-0.94,-0.76,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0,0,0,0,0,0,1,2,0,0,0,2,2,5,28.6
4783,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0,es ESP,DF,Girona,La Liga,34,1989,27.0,2263,259,1059,1133,76,17,2263,9,6,66.7,2,22.2,1405,8124,4714,17,20,0,11,7,1698,7,es ESP,DF,Mallorca,La Liga,21,2003,2,169,85,4.9,1.9,2,85,1,0,0,15,0.50,0,1,-1,-0.53,-0.31,1.1,2.9,-1.8,-0.94,-0.76,es ESP,DF,Girona,La Liga,34,1989,27.0,4,0,0,12,15,1,3,14,24,0,1,0,95,30,29,50.8
4784,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0,es ESP,DF,Girona,La Liga,34,1989,27.0,2263,259,1059,1133,76,17,2263,9,6,66.7,2,22.2,1405,8124,4714,17,20,0,11,7,1698,7,es ESP,DF,Girona,La Liga,34,1989,29,"2,429",84,71.0,27.0,27,88,23,2,30,9,1.24,34,37,-3,-0.11,+1.07,31.7,33.9,-2.2,-0.08,+0.44,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0,0,0,0,0,0,1,2,0,0,0,2,2,5,28.6
4785,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0,es ESP,DF,Girona,La Liga,34,1989,27.0,2263,259,1059,1133,76,17,2263,9,6,66.7,2,22.2,1405,8124,4714,17,20,0,11,7,1698,7,es ESP,DF,Girona,La Liga,34,1989,29,"2,429",84,71.0,27.0,27,88,23,2,30,9,1.24,34,37,-3,-0.11,+1.07,31.7,33.9,-2.2,-0.08,+0.44,es ESP,DF,Girona,La Liga,34,1989,27.0,4,0,0,12,15,1,3,14,24,0,1,0,95,30,29,50.8
4786,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Girona,La Liga,34,1989,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2,es ESP,DF,Mallorca,La Liga,21,2003,1.9,71,13,38,30,3,0,71,0,0,0,0,0,38,173,86,0,1,0,1,0,41,0,es ESP,DF,Mallorca,La Liga,21,2003,2,169,85,4.9,1.9,2,85,1,0,0,15,0.50,0,1,-1,-0.53,-0.31,1.1,2.9,-1.8,-0.94,-0.76,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0,0,0,0,0,0,1,2,0,0,0,2,2,5,28.6
4787,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Girona,La Liga,34,1989,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2,es ESP,DF,Mallorca,La Liga,21,2003,1.9,71,13,38,30,3,0,71,0,0,0,0,0,38,173,86,0,1,0,1,0,41,0,es ESP,DF,Mallorca,La Liga,21,2003,2,169,85,4.9,1.9,2,85,1,0,0,15,0.50,0,1,-1,-0.53,-0.31,1.1,2.9,-1.8,-0.94,-0.76,es ESP,DF,Girona,La Liga,34,1989,27.0,4,0,0,12,15,1,3,14,24,0,1,0,95,30,29,50.8
4788,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Girona,La Liga,34,1989,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2,es ESP,DF,Mallorca,La Liga,21,2003,1.9,71,13,38,30,3,0,71,0,0,0,0,0,38,173,86,0,1,0,1,0,41,0,es ESP,DF,Girona,La Liga,34,1989,29,"2,429",84,71.0,27.0,27,88,23,2,30,9,1.24,34,37,-3,-0.11,+1.07,31.7,33.9,-2.2,-0.08,+0.44,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0,0,0,0,0,0,1,2,0,0,0,2,2,5,28.6
4789,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Girona,La Liga,34,1989,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2,es ESP,DF,Mallorca,La Liga,21,2003,1.9,71,13,38,30,3,0,71,0,0,0,0,0,38,173,86,0,1,0,1,0,41,0,es ESP,DF,Girona,La Liga,34,1989,29,"2,429",84,71.0,27.0,27,88,23,2,30,9,1.24,34,37,-3,-0.11,+1.07,31.7,33.9,-2.2,-0.08,+0.44,es ESP,DF,Girona,La Liga,34,1989,27.0,4,0,0,12,15,1,3,14,24,0,1,0,95,30,29,50.8
4790,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Girona,La Liga,34,1989,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2,es ESP,DF,Girona,La Liga,34,1989,27.0,2263,259,1059,1133,76,17,2263,9,6,66.7,2,22.2,1405,8124,4714,17,20,0,11,7,1698,7,es ESP,DF,Mallorca,La Liga,21,2003,2,169,85,4.9,1.9,2,85,1,0,0,15,0.50,0,1,-1,-0.53,-0.31,1.1,2.9,-1.8,-0.94,-0.76,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0,0,0,0,0,0,1,2,0,0,0,2,2,5,28.6
4791,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Girona,La Liga,34,1989,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2,es ESP,DF,Girona,La Liga,34,1989,27.0,2263,259,1059,1133,76,17,2263,9,6,66.7,2,22.2,1405,8124,4714,17,20,0,11,7,1698,7,es ESP,DF,Mallorca,La Liga,21,2003,2,169,85,4.9,1.9,2,85,1,0,0,15,0.50,0,1,-1,-0.53,-0.31,1.1,2.9,-1.8,-0.94,-0.76,es ESP,DF,Girona,La Liga,34,1989,27.0,4,0,0,12,15,1,3,14,24,0,1,0,95,30,29,50.8
4792,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Girona,La Liga,34,1989,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2,es ESP,DF,Girona,La Liga,34,1989,27.0,2263,259,1059,1133,76,17,2263,9,6,66.7,2,22.2,1405,8124,4714,17,20,0,11,7,1698,7,es ESP,DF,Girona,La Liga,34,1989,29,"2,429",84,71.0,27.0,27,88,23,2,30,9,1.24,34,37,-3,-0.11,+1.07,31.7,33.9,-2.2,-0.08,+0.44,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0,0,0,0,0,0,1,2,0,0,0,2,2,5,28.6
4793,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,DF,Girona,La Liga,34,1989,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2,es ESP,DF,Girona,La Liga,34,1989,27.0,2263,259,1059,1133,76,17,2263,9,6,66.7,2,22.2,1405,8124,4714,17,20,0,11,7,1698,7,es ESP,DF,Girona,La Liga,34,1989,29,"2,429",84,71.0,27.0,27,88,23,2,30,9,1.24,34,37,-3,-0.11,+1.07,31.7,33.9,-2.2,-0.08,+0.44,es ESP,DF,Girona,La Liga,34,1989,27.0,4,0,0,12,15,1,3,14,24,0,1,0,95,30,29,50.8
4794,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Girona,La Liga,34,1989,27.0,24,0.89,20,0,0,4,0,0,3,0.11,1,0,0,2,0,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,71,13,38,30,3,0,71,0,0,0,0,0,38,173,86,0,1,0,1,0,41,0,es ESP,DF,Mallorca,La Liga,21,2003,2,169,85,4.9,1.9,2,85,1,0,0,15,0.50,0,1,-1,-0.53,-0.31,1.1,2.9,-1.8,-0.94,-0.76,es ESP,DF,Mallorca,La Liga,21,2003,1.9,0,0,0,0,0,0,0,1,2,0,0,0,2,2,5,28.6
4795,David López,es ESP,DF,Girona,La Liga,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,es ESP,DF,Girona,La Liga,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1,es ESP,DF,Mallorca,La Liga,21,2003,1.9,43,53,81.1,763,267,20,20,100.0,21,22,95.5,2,9,22.2,0,0.0,0.0,0.0,0,0,1,0,4,es ESP,DF,Mallorca,La Liga,21,2003,1.9,53,52,0,0,0,0,0,0,0,0,0,0,43,1,1,es ESP,DF,Girona,La Liga,34,1989,27.0,24,0.89,20,0,0,4,0,0,3,0.11,1,0,0,2,0,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,3,2,3,0,0,2,2,100.0,0,2,2,0,1,4,10,0,es ESP,DF,Mallorca,La Liga,21,2003,1.9,71,13,38,30,3,0,71,0,0,0,0,0,38,173,86,0,1,0,1,0,41,0,es ESP,DF,Mallorca,La Liga,21,2003,2,169,85,4.9,1.9,2,85,1,0,0,15,0.50,0,1,-1,-0.53,-0.31,1.1,2.9,-1.8,-0.94,-0.76,es ESP,DF,Girona,La Liga,34,1989,27.0,4,0,0,12,15,1,3,14,24,0,1,0,95,30,29,50.8
