,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
2556,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,31,1,22,9,0,0,31,1,0,0.0,1,100.0,21,42,20,0,0,0,0,0,24,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,424,61,13.9,4.7,6,68,0,1,16,5,0.00,1,10,-9,-1.91,-0.31,5.7,7.8,-2.2,-0.46,+0.48,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2557,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,31,1,22,9,0,0,31,1,0,0.0,1,100.0,21,42,20,0,0,0,0,0,24,0,ci CIV,DF,Marseille,Ligue 1,22,2001,3,26,9,0.8,0.3,0,0,0,3,9,12,3.00,0,1,-1,-3.46,-4.29,0.3,0.9,-0.7,-2.26,-2.83,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,1,0,8,4,0,0,4,3,0,0,0,8,5,6,45.5
2558,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,31,1,22,9,0,0,31,1,0,0.0,1,100.0,21,42,20,0,0,0,0,0,24,0,ci CIV,DF,Marseille,Ligue 1,22,2001,3,26,9,0.8,0.3,0,0,0,3,9,12,3.00,0,1,-1,-3.46,-4.29,0.3,0.9,-0.7,-2.26,-2.83,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2559,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,210,25,112,85,13,2,210,2,1,50.0,1,50.0,99,405,208,1,2,0,3,3,142,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,424,61,13.9,4.7,6,68,0,1,16,5,0.00,1,10,-9,-1.91,-0.31,5.7,7.8,-2.2,-0.46,+0.48,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,1,0,8,4,0,0,4,3,0,0,0,8,5,6,45.5
2560,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,210,25,112,85,13,2,210,2,1,50.0,1,50.0,99,405,208,1,2,0,3,3,142,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,424,61,13.9,4.7,6,68,0,1,16,5,0.00,1,10,-9,-1.91,-0.31,5.7,7.8,-2.2,-0.46,+0.48,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2561,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,210,25,112,85,13,2,210,2,1,50.0,1,50.0,99,405,208,1,2,0,3,3,142,1,ci CIV,DF,Marseille,Ligue 1,22,2001,3,26,9,0.8,0.3,0,0,0,3,9,12,3.00,0,1,-1,-3.46,-4.29,0.3,0.9,-0.7,-2.26,-2.83,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,1,0,8,4,0,0,4,3,0,0,0,8,5,6,45.5
2562,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,210,25,112,85,13,2,210,2,1,50.0,1,50.0,99,405,208,1,2,0,3,3,142,1,ci CIV,DF,Marseille,Ligue 1,22,2001,3,26,9,0.8,0.3,0,0,0,3,9,12,3.00,0,1,-1,-3.46,-4.29,0.3,0.9,-0.7,-2.26,-2.83,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2563,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,31,1,22,9,0,0,31,1,0,0.0,1,100.0,21,42,20,0,0,0,0,0,24,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,424,61,13.9,4.7,6,68,0,1,16,5,0.00,1,10,-9,-1.91,-0.31,5.7,7.8,-2.2,-0.46,+0.48,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,1,0,8,4,0,0,4,3,0,0,0,8,5,6,45.5
2564,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,31,1,22,9,0,0,31,1,0,0.0,1,100.0,21,42,20,0,0,0,0,0,24,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,424,61,13.9,4.7,6,68,0,1,16,5,0.00,1,10,-9,-1.91,-0.31,5.7,7.8,-2.2,-0.46,+0.48,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2565,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,31,1,22,9,0,0,31,1,0,0.0,1,100.0,21,42,20,0,0,0,0,0,24,0,ci CIV,DF,Marseille,Ligue 1,22,2001,3,26,9,0.8,0.3,0,0,0,3,9,12,3.00,0,1,-1,-3.46,-4.29,0.3,0.9,-0.7,-2.26,-2.83,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,1,0,8,4,0,0,4,3,0,0,0,8,5,6,45.5
2566,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,31,1,22,9,0,0,31,1,0,0.0,1,100.0,21,42,20,0,0,0,0,0,24,0,ci CIV,DF,Marseille,Ligue 1,22,2001,3,26,9,0.8,0.3,0,0,0,3,9,12,3.00,0,1,-1,-3.46,-4.29,0.3,0.9,-0.7,-2.26,-2.83,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2567,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,210,25,112,85,13,2,210,2,1,50.0,1,50.0,99,405,208,1,2,0,3,3,142,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,424,61,13.9,4.7,6,68,0,1,16,5,0.00,1,10,-9,-1.91,-0.31,5.7,7.8,-2.2,-0.46,+0.48,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,1,0,8,4,0,0,4,3,0,0,0,8,5,6,45.5
2568,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,210,25,112,85,13,2,210,2,1,50.0,1,50.0,99,405,208,1,2,0,3,3,142,1,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,424,61,13.9,4.7,6,68,0,1,16,5,0.00,1,10,-9,-1.91,-0.31,5.7,7.8,-2.2,-0.46,+0.48,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2569,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,210,25,112,85,13,2,210,2,1,50.0,1,50.0,99,405,208,1,2,0,3,3,142,1,ci CIV,DF,Marseille,Ligue 1,22,2001,3,26,9,0.8,0.3,0,0,0,3,9,12,3.00,0,1,-1,-3.46,-4.29,0.3,0.9,-0.7,-2.26,-2.83,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,1,0,8,4,0,0,4,3,0,0,0,8,5,6,45.5
2570,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,210,25,112,85,13,2,210,2,1,50.0,1,50.0,99,405,208,1,2,0,3,3,142,1,ci CIV,DF,Marseille,Ligue 1,22,2001,3,26,9,0.8,0.3,0,0,0,3,9,12,3.00,0,1,-1,-3.46,-4.29,0.3,0.9,-0.7,-2.26,-2.83,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2571,Bamo Meïté,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,153,173,88.4,2471,785,72,76,94.7,71,77,92.2,7,13,53.8,0,0.0,0.0,0.0,0,4,0,0,7,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,ci CIV,DF,Marseille,Ligue 1,22,2001,0.3,31,1,22,9,0,0,31,1,0,0.0,1,100.0,21,42,20,0,0,0,0,0,24,0,ci CIV,DF,Montpellier,Ligue 1,22,2001,7,424,61,13.9,4.7,6,68,0,1,16,5,0.00,1,10,-9,-1.91,-0.31,5.7,7.8,-2.2,-0.46,+0.48,ci CIV,DF,Montpellier,Ligue 1,22,2001,4.7,2,1,0,8,4,0,0,4,3,0,0,0,8,5,6,45.5
